user_id,product_id,interaction,timestamp
346,144,purchase,2025-01-12 23:56:32
6,26,view,2025-01-13 19:26:55
104,113,purchase,2025-01-01 17:20:21
746,123,add_to_cart,2025-01-16 14:42:37
357,62,add_to_cart,2025-01-05 18:50:28
589,136,view,2025-01-03 08:47:45
739,496,add_to_cart,2025-01-09 22:46:06
590,10,view,2025-01-19 06:46:13
856,54,purchase,2025-01-19 05:14:42
725,209,purchase,2025-01-18 05:09:58
542,234,view,2025-01-15 06:04:48
589,262,add_to_cart,2025-01-09 16:03:42
746,335,add_to_cart,2025-01-08 17:44:45
105,26,view,2025-01-19 15:53:48
236,402,purchase,2025-01-08 07:25:56
53,31,purchase,2025-01-06 01:11:25
557,314,add_to_cart,2025-01-06 05:19:22
879,184,purchase,2025-01-20 10:20:12
221,9,purchase,2025-01-03 14:51:11
896,226,view,2025-01-18 08:36:46
125,473,view,2025-01-11 10:38:22
160,390,purchase,2025-01-09 13:49:13
942,137,purchase,2025-01-01 18:25:03
43,132,view,2025-01-15 08:41:33
230,389,add_to_cart,2025-01-09 15:10:41
100,239,view,2025-01-02 04:53:52
646,198,purchase,2025-01-15 00:24:42
704,365,add_to_cart,2025-01-17 14:17:36
615,88,view,2025-01-04 15:04:10
923,8,add_to_cart,2025-01-15 14:06:48
799,47,purchase,2025-01-15 03:22:19
805,89,purchase,2025-01-19 17:47:07
706,459,add_to_cart,2025-01-15 08:50:03
87,265,purchase,2025-01-02 05:25:21
54,468,view,2025-01-06 22:07:56
845,109,add_to_cart,2025-01-02 17:18:55
256,250,purchase,2025-01-19 18:14:11
196,395,view,2025-01-06 14:18:37
670,271,view,2025-01-04 04:32:57
309,98,add_to_cart,2025-01-18 07:52:42
319,205,add_to_cart,2025-01-05 13:51:53
298,278,view,2025-01-09 02:06:19
983,289,purchase,2025-01-04 23:53:32
659,458,view,2025-01-02 16:44:22
48,452,add_to_cart,2025-01-13 00:45:33
856,49,view,2025-01-17 03:42:23
104,110,view,2025-01-12 11:55:08
13,199,view,2025-01-13 06:57:36
460,81,add_to_cart,2025-01-01 06:52:47
195,463,view,2025-01-13 20:15:36
977,401,add_to_cart,2025-01-11 11:36:59
380,212,view,2025-01-06 23:31:43
498,408,view,2025-01-11 16:17:52
11,339,purchase,2025-01-13 21:06:57
864,403,add_to_cart,2025-01-13 06:43:20
404,101,view,2025-01-16 11:31:06
773,112,add_to_cart,2025-01-10 03:51:02
314,201,purchase,2025-01-09 20:55:10
207,56,add_to_cart,2025-01-20 16:09:57
987,68,add_to_cart,2025-01-01 17:46:06
52,164,purchase,2025-01-10 12:51:52
893,84,view,2025-01-05 13:17:31
1,242,add_to_cart,2025-01-08 15:23:22
257,46,view,2025-01-17 15:36:39
624,148,purchase,2025-01-04 18:36:44
603,65,view,2025-01-06 09:21:09
655,41,view,2025-01-13 08:45:08
313,105,purchase,2025-01-14 01:54:02
838,20,purchase,2025-01-02 22:55:06
727,95,view,2025-01-13 05:05:48
208,277,add_to_cart,2025-01-10 15:36:20
932,440,purchase,2025-01-19 03:02:23
216,21,add_to_cart,2025-01-02 15:42:59
17,32,view,2025-01-13 20:32:42
349,221,add_to_cart,2025-01-12 15:40:51
859,364,add_to_cart,2025-01-11 12:54:54
255,132,purchase,2025-01-10 10:50:35
588,35,add_to_cart,2025-01-18 18:28:32
632,301,view,2025-01-04 17:52:29
854,201,purchase,2025-01-15 00:12:41
228,249,purchase,2025-01-09 09:05:43
709,217,add_to_cart,2025-01-17 07:51:59
942,211,view,2025-01-20 01:22:32
750,10,add_to_cart,2025-01-02 02:54:54
330,91,purchase,2025-01-16 19:22:38
19,368,view,2025-01-01 20:23:14
389,134,view,2025-01-05 22:49:50
140,62,purchase,2025-01-18 12:12:13
118,8,view,2025-01-12 21:42:22
30,403,purchase,2025-01-05 08:26:51
129,384,purchase,2025-01-17 15:18:35
948,45,view,2025-01-06 07:40:56
520,300,view,2025-01-14 22:09:08
437,352,add_to_cart,2025-01-09 16:46:54
510,57,view,2025-01-09 01:31:15
627,291,purchase,2025-01-04 19:00:59
732,46,view,2025-01-06 07:53:10
297,242,view,2025-01-20 09:06:59
817,96,add_to_cart,2025-01-19 11:56:34
697,451,view,2025-01-15 04:35:35
194,125,view,2025-01-04 16:58:30
303,414,view,2025-01-16 22:32:46
140,391,purchase,2025-01-07 18:45:24
658,88,add_to_cart,2025-01-04 05:01:12
692,492,view,2025-01-05 07:23:20
921,294,view,2025-01-10 08:10:57
874,323,view,2025-01-01 00:02:31
323,408,add_to_cart,2025-01-05 23:31:03
242,158,add_to_cart,2025-01-10 15:12:39
980,247,purchase,2025-01-11 21:27:46
865,99,purchase,2025-01-13 09:46:06
359,118,view,2025-01-09 18:38:25
771,440,add_to_cart,2025-01-17 10:02:00
612,412,view,2025-01-01 19:01:05
171,437,add_to_cart,2025-01-14 23:54:27
632,310,purchase,2025-01-06 00:48:01
535,171,purchase,2025-01-11 00:31:06
492,216,view,2025-01-09 14:28:27
809,370,purchase,2025-01-10 14:01:52
573,403,add_to_cart,2025-01-04 06:12:50
946,442,view,2025-01-01 16:20:14
882,166,purchase,2025-01-19 09:27:58
720,221,view,2025-01-05 19:13:37
910,261,add_to_cart,2025-01-13 04:25:39
395,333,view,2025-01-11 09:20:18
167,500,add_to_cart,2025-01-02 22:24:03
691,384,purchase,2025-01-20 01:38:05
546,22,purchase,2025-01-15 05:21:17
715,157,view,2025-01-17 22:59:56
485,457,view,2025-01-20 07:43:59
427,273,add_to_cart,2025-01-02 17:32:20
900,129,view,2025-01-01 05:49:50
14,259,view,2025-01-20 09:16:47
142,493,add_to_cart,2025-01-01 01:05:49
557,51,purchase,2025-01-16 03:05:46
30,99,view,2025-01-08 00:10:06
953,121,add_to_cart,2025-01-02 13:13:33
325,165,add_to_cart,2025-01-09 23:33:46
282,183,purchase,2025-01-12 23:52:14
100,204,view,2025-01-06 17:35:12
159,110,purchase,2025-01-08 23:34:17
431,85,purchase,2025-01-03 15:23:43
556,103,add_to_cart,2025-01-14 10:41:06
246,85,purchase,2025-01-15 13:01:00
878,412,add_to_cart,2025-01-13 01:04:39
933,221,view,2025-01-03 23:39:30
344,461,view,2025-01-13 18:43:46
820,311,purchase,2025-01-07 06:31:00
802,78,view,2025-01-17 20:23:38
804,66,purchase,2025-01-05 10:53:39
637,367,add_to_cart,2025-01-05 01:02:24
50,63,purchase,2025-01-03 01:42:40
662,118,add_to_cart,2025-01-11 21:53:20
778,363,purchase,2025-01-05 15:02:45
107,71,add_to_cart,2025-01-17 00:47:19
755,85,view,2025-01-12 07:32:37
936,70,add_to_cart,2025-01-17 11:54:04
737,119,view,2025-01-12 04:02:44
143,231,purchase,2025-01-18 02:27:00
671,67,view,2025-01-19 20:06:12
516,50,view,2025-01-09 13:14:53
631,44,view,2025-01-19 05:27:49
319,368,purchase,2025-01-06 19:15:45
436,182,purchase,2025-01-17 10:26:25
373,448,view,2025-01-11 23:33:11
585,18,view,2025-01-09 20:06:24
591,363,view,2025-01-11 11:40:56
716,358,purchase,2025-01-03 18:23:00
819,365,view,2025-01-06 07:50:35
876,454,purchase,2025-01-05 21:09:53
462,32,view,2025-01-10 14:48:10
341,478,purchase,2025-01-02 12:59:57
82,431,view,2025-01-06 06:19:08
734,311,view,2025-01-03 07:50:47
527,358,purchase,2025-01-03 12:21:56
858,479,purchase,2025-01-12 14:45:25
437,241,add_to_cart,2025-01-13 13:36:43
216,243,purchase,2025-01-11 05:57:04
657,281,add_to_cart,2025-01-15 12:55:47
711,176,view,2025-01-11 03:48:00
132,333,add_to_cart,2025-01-01 00:28:27
7,401,view,2025-01-15 07:08:11
269,73,view,2025-01-08 09:00:45
449,486,purchase,2025-01-15 02:58:24
151,494,add_to_cart,2025-01-12 00:58:40
563,338,add_to_cart,2025-01-16 06:35:28
124,293,add_to_cart,2025-01-18 05:18:42
226,323,view,2025-01-17 20:59:45
904,95,add_to_cart,2025-01-14 20:26:35
981,227,add_to_cart,2025-01-13 06:50:08
521,483,add_to_cart,2025-01-18 00:13:53
746,435,add_to_cart,2025-01-03 16:33:34
185,324,view,2025-01-05 17:35:05
266,458,purchase,2025-01-12 08:10:43
670,80,add_to_cart,2025-01-01 19:36:31
174,75,purchase,2025-01-18 06:22:54
488,462,view,2025-01-08 18:51:18
538,449,add_to_cart,2025-01-11 14:49:06
42,117,add_to_cart,2025-01-15 19:04:10
436,37,view,2025-01-12 17:29:57
825,171,purchase,2025-01-04 17:57:03
750,274,view,2025-01-09 22:08:51
150,140,view,2025-01-07 05:35:20
140,77,purchase,2025-01-06 22:22:04
31,221,add_to_cart,2025-01-13 14:09:10
317,353,add_to_cart,2025-01-06 16:36:11
61,138,purchase,2025-01-08 09:22:28
807,424,add_to_cart,2025-01-03 16:48:18
621,237,purchase,2025-01-07 21:45:40
448,306,purchase,2025-01-11 07:02:02
323,16,add_to_cart,2025-01-17 10:43:03
910,456,purchase,2025-01-12 12:29:46
305,227,view,2025-01-05 23:09:18
589,101,purchase,2025-01-06 18:54:55
279,468,purchase,2025-01-08 20:27:03
123,19,view,2025-01-10 16:46:53
473,191,add_to_cart,2025-01-13 05:01:03
500,283,purchase,2025-01-18 08:18:31
762,380,add_to_cart,2025-01-11 16:46:17
960,117,view,2025-01-10 13:49:01
252,9,view,2025-01-05 19:18:30
572,426,purchase,2025-01-10 22:37:26
317,317,purchase,2025-01-17 23:06:15
180,479,view,2025-01-02 16:35:36
401,248,add_to_cart,2025-01-11 03:57:23
957,38,view,2025-01-13 12:48:40
927,35,view,2025-01-20 10:53:41
225,400,purchase,2025-01-08 15:54:29
155,83,view,2025-01-06 20:37:30
895,122,add_to_cart,2025-01-13 20:14:00
676,274,purchase,2025-01-05 09:48:11
269,292,view,2025-01-11 09:47:48
591,285,purchase,2025-01-09 13:05:34
384,13,add_to_cart,2025-01-14 07:40:08
345,136,purchase,2025-01-12 17:39:25
131,437,purchase,2025-01-05 02:10:33
353,156,purchase,2025-01-11 03:46:07
448,227,add_to_cart,2025-01-02 08:40:55
137,315,add_to_cart,2025-01-14 10:13:23
59,281,add_to_cart,2025-01-10 08:36:58
506,405,view,2025-01-01 14:06:04
761,186,purchase,2025-01-14 05:05:02
389,37,purchase,2025-01-08 22:14:26
121,252,purchase,2025-01-12 13:53:50
463,192,view,2025-01-20 04:42:15
578,51,view,2025-01-06 18:30:08
356,363,purchase,2025-01-03 14:59:17
763,47,add_to_cart,2025-01-05 23:45:54
562,474,add_to_cart,2025-01-08 21:04:30
985,306,add_to_cart,2025-01-17 05:03:26
863,469,purchase,2025-01-15 07:37:07
561,383,purchase,2025-01-03 16:23:45
264,54,purchase,2025-01-15 14:22:54
853,162,add_to_cart,2025-01-03 05:30:39
599,144,add_to_cart,2025-01-10 11:06:24
120,381,add_to_cart,2025-01-01 10:48:38
798,7,purchase,2025-01-13 18:34:43
60,433,view,2025-01-18 17:56:33
950,36,purchase,2025-01-05 20:31:13
384,154,add_to_cart,2025-01-18 09:26:17
464,315,view,2025-01-09 02:05:11
842,39,add_to_cart,2025-01-01 19:08:31
853,89,purchase,2025-01-05 13:48:48
73,47,view,2025-01-15 16:16:18
845,19,add_to_cart,2025-01-05 09:23:22
95,9,view,2025-01-19 05:03:13
209,482,add_to_cart,2025-01-08 09:28:02
247,364,view,2025-01-01 00:32:59
204,102,purchase,2025-01-19 15:39:53
591,432,view,2025-01-18 21:18:01
210,51,add_to_cart,2025-01-02 02:54:48
988,279,view,2025-01-16 17:08:38
145,381,add_to_cart,2025-01-03 14:48:27
159,381,add_to_cart,2025-01-09 01:45:24
447,79,view,2025-01-11 14:53:19
634,4,purchase,2025-01-16 23:29:29
450,382,purchase,2025-01-18 15:45:26
74,15,purchase,2025-01-14 23:55:20
313,449,view,2025-01-19 09:15:43
334,488,view,2025-01-10 00:02:57
768,2,purchase,2025-01-14 10:41:08
230,487,add_to_cart,2025-01-15 08:28:16
624,167,purchase,2025-01-11 16:43:36
973,166,add_to_cart,2025-01-02 06:53:45
397,120,purchase,2025-01-19 12:13:54
38,368,view,2025-01-15 17:09:07
845,201,add_to_cart,2025-01-16 00:50:37
597,379,view,2025-01-03 11:11:45
844,67,view,2025-01-07 03:08:51
707,103,add_to_cart,2025-01-20 01:01:50
10,371,add_to_cart,2025-01-15 05:14:14
821,164,view,2025-01-07 11:45:50
210,12,purchase,2025-01-02 21:57:15
511,125,purchase,2025-01-18 19:31:45
838,364,view,2025-01-13 19:16:29
915,328,view,2025-01-16 14:32:22
584,346,view,2025-01-08 04:11:47
146,51,purchase,2025-01-15 20:53:07
390,172,add_to_cart,2025-01-06 05:25:35
916,108,add_to_cart,2025-01-02 06:30:59
663,282,view,2025-01-07 06:05:45
306,331,add_to_cart,2025-01-11 22:31:02
665,367,purchase,2025-01-08 22:13:53
198,117,add_to_cart,2025-01-03 07:40:17
47,192,purchase,2025-01-17 07:50:07
973,476,view,2025-01-01 19:23:29
318,333,view,2025-01-12 21:41:23
891,342,view,2025-01-07 10:20:48
703,179,add_to_cart,2025-01-06 21:51:47
329,458,add_to_cart,2025-01-16 13:25:54
953,450,purchase,2025-01-17 14:41:09
846,430,view,2025-01-19 06:24:02
14,407,add_to_cart,2025-01-06 12:37:17
484,301,view,2025-01-15 02:02:32
399,427,add_to_cart,2025-01-15 18:08:36
126,383,purchase,2025-01-15 17:12:04
371,208,add_to_cart,2025-01-20 08:00:07
732,329,view,2025-01-02 03:14:31
85,71,purchase,2025-01-02 04:15:15
170,114,add_to_cart,2025-01-12 22:30:27
913,371,view,2025-01-16 09:48:25
790,60,view,2025-01-13 00:57:03
591,255,view,2025-01-02 00:47:10
931,33,view,2025-01-07 05:49:57
614,426,purchase,2025-01-16 17:22:27
46,203,view,2025-01-10 16:19:39
172,162,view,2025-01-19 07:32:56
923,121,view,2025-01-13 23:55:59
105,356,view,2025-01-09 12:59:50
296,223,purchase,2025-01-13 21:59:53
735,405,view,2025-01-17 06:28:34
92,126,add_to_cart,2025-01-13 02:05:09
720,262,add_to_cart,2025-01-07 23:44:54
66,339,view,2025-01-03 05:23:23
364,206,view,2025-01-01 12:09:11
462,211,view,2025-01-19 05:54:02
850,327,view,2025-01-07 09:44:52
109,332,add_to_cart,2025-01-18 20:43:37
90,228,purchase,2025-01-18 11:42:01
162,3,purchase,2025-01-16 22:52:04
89,147,view,2025-01-16 17:26:17
657,103,view,2025-01-15 09:24:07
333,197,add_to_cart,2025-01-03 12:04:34
704,199,purchase,2025-01-07 09:59:13
861,260,add_to_cart,2025-01-18 06:10:45
339,29,purchase,2025-01-05 17:34:49
645,471,add_to_cart,2025-01-12 10:21:51
234,235,add_to_cart,2025-01-16 13:10:24
323,243,purchase,2025-01-03 02:27:43
725,400,purchase,2025-01-06 03:09:27
69,113,view,2025-01-10 11:03:10
52,216,purchase,2025-01-16 05:51:55
802,126,add_to_cart,2025-01-13 07:23:55
914,416,purchase,2025-01-10 21:03:18
465,158,view,2025-01-05 12:49:39
483,243,add_to_cart,2025-01-14 11:09:24
476,120,purchase,2025-01-15 19:31:27
218,143,view,2025-01-04 10:26:10
844,218,purchase,2025-01-15 20:59:07
754,384,purchase,2025-01-01 01:43:15
487,234,add_to_cart,2025-01-10 23:55:04
398,159,add_to_cart,2025-01-20 04:36:58
139,363,purchase,2025-01-19 01:30:36
170,168,add_to_cart,2025-01-10 01:54:43
254,444,purchase,2025-01-20 10:50:34
539,237,purchase,2025-01-14 19:00:28
790,194,add_to_cart,2025-01-17 07:47:37
746,330,view,2025-01-18 06:09:11
367,325,add_to_cart,2025-01-15 11:22:22
845,230,add_to_cart,2025-01-14 09:07:51
886,483,add_to_cart,2025-01-01 19:01:54
466,326,view,2025-01-18 10:55:59
290,120,view,2025-01-17 12:08:56
433,289,purchase,2025-01-13 02:46:39
133,409,purchase,2025-01-18 03:56:27
615,469,add_to_cart,2025-01-15 05:36:18
257,47,view,2025-01-01 01:18:17
860,278,add_to_cart,2025-01-14 18:46:57
382,45,view,2025-01-12 13:03:03
177,148,view,2025-01-20 10:50:30
979,413,purchase,2025-01-14 14:43:23
507,441,purchase,2025-01-14 12:52:58
672,143,view,2025-01-03 02:55:30
41,320,view,2025-01-11 01:16:18
413,350,purchase,2025-01-20 01:23:10
676,403,add_to_cart,2025-01-08 18:33:33
948,88,add_to_cart,2025-01-02 08:43:26
765,45,add_to_cart,2025-01-18 08:17:27
462,105,add_to_cart,2025-01-20 03:58:28
946,451,add_to_cart,2025-01-03 07:50:06
585,115,view,2025-01-07 05:24:26
364,35,purchase,2025-01-15 16:31:30
987,348,add_to_cart,2025-01-18 04:12:21
873,159,add_to_cart,2025-01-05 15:50:35
125,95,purchase,2025-01-07 19:57:38
556,376,add_to_cart,2025-01-08 09:18:05
805,423,add_to_cart,2025-01-20 14:58:41
332,288,add_to_cart,2025-01-15 14:05:07
944,155,add_to_cart,2025-01-10 14:00:01
938,45,view,2025-01-18 16:03:23
581,271,add_to_cart,2025-01-18 05:42:21
357,107,add_to_cart,2025-01-07 14:41:56
706,457,view,2025-01-14 06:50:21
81,488,add_to_cart,2025-01-03 01:28:32
43,118,add_to_cart,2025-01-04 18:02:16
822,245,purchase,2025-01-01 07:50:39
31,126,add_to_cart,2025-01-06 20:45:29
577,277,add_to_cart,2025-01-15 12:02:59
808,440,add_to_cart,2025-01-11 21:01:28
39,306,view,2025-01-18 19:14:54
997,334,add_to_cart,2025-01-20 07:53:55
596,95,add_to_cart,2025-01-15 14:27:47
43,353,view,2025-01-05 06:09:08
880,184,purchase,2025-01-13 12:18:13
280,202,add_to_cart,2025-01-06 23:19:50
404,400,add_to_cart,2025-01-14 15:25:12
838,59,purchase,2025-01-18 23:40:57
201,222,view,2025-01-01 18:50:38
827,17,add_to_cart,2025-01-01 03:16:32
361,495,add_to_cart,2025-01-14 00:24:12
705,31,view,2025-01-18 10:43:17
573,349,view,2025-01-01 00:12:05
420,325,add_to_cart,2025-01-03 16:19:33
610,328,purchase,2025-01-16 02:34:49
397,284,view,2025-01-02 19:55:43
68,217,purchase,2025-01-15 12:10:50
453,417,purchase,2025-01-15 18:30:01
157,9,view,2025-01-16 05:01:02
258,426,purchase,2025-01-02 14:50:27
908,364,view,2025-01-10 01:07:18
493,450,purchase,2025-01-18 15:23:39
879,411,purchase,2025-01-10 07:59:12
558,450,add_to_cart,2025-01-04 10:05:52
633,415,view,2025-01-06 17:31:45
373,38,add_to_cart,2025-01-05 23:19:38
433,204,add_to_cart,2025-01-15 03:30:42
877,41,purchase,2025-01-03 21:33:36
347,463,add_to_cart,2025-01-09 17:53:31
404,425,purchase,2025-01-13 19:45:24
783,381,add_to_cart,2025-01-12 02:55:15
394,428,add_to_cart,2025-01-16 12:16:33
884,452,add_to_cart,2025-01-06 17:03:19
976,305,add_to_cart,2025-01-12 16:49:33
909,123,add_to_cart,2025-01-07 12:08:53
804,216,view,2025-01-14 16:25:37
330,335,purchase,2025-01-03 21:18:51
371,104,add_to_cart,2025-01-06 04:12:22
139,495,view,2025-01-19 12:10:07
511,114,view,2025-01-02 16:17:39
570,112,view,2025-01-12 20:42:06
718,280,view,2025-01-19 22:38:59
52,204,purchase,2025-01-12 19:04:38
388,118,add_to_cart,2025-01-02 03:05:07
924,66,purchase,2025-01-12 22:45:24
963,431,add_to_cart,2025-01-02 08:30:32
572,316,view,2025-01-06 10:06:05
650,150,add_to_cart,2025-01-11 00:56:06
483,45,add_to_cart,2025-01-11 01:44:18
909,125,purchase,2025-01-09 03:01:27
388,189,add_to_cart,2025-01-01 18:09:12
943,208,view,2025-01-15 21:15:18
685,380,view,2025-01-15 03:15:45
816,467,add_to_cart,2025-01-03 01:20:38
262,201,view,2025-01-12 20:04:55
712,304,purchase,2025-01-19 03:43:00
21,464,view,2025-01-03 02:20:50
827,58,add_to_cart,2025-01-10 15:57:35
526,29,add_to_cart,2025-01-11 22:02:30
522,363,view,2025-01-09 13:30:50
35,102,view,2025-01-19 12:51:59
433,141,add_to_cart,2025-01-09 06:42:14
493,214,add_to_cart,2025-01-04 15:48:19
893,56,purchase,2025-01-15 17:47:20
627,78,add_to_cart,2025-01-14 06:24:39
20,122,purchase,2025-01-16 06:17:56
27,293,add_to_cart,2025-01-13 23:16:10
336,419,purchase,2025-01-02 18:43:58
360,233,add_to_cart,2025-01-13 18:03:12
222,6,view,2025-01-13 08:23:36
606,390,purchase,2025-01-15 08:06:30
582,422,view,2025-01-12 02:52:21
63,45,add_to_cart,2025-01-04 08:02:27
443,357,add_to_cart,2025-01-14 20:44:20
798,301,view,2025-01-05 09:37:23
740,326,view,2025-01-12 10:11:12
385,162,view,2025-01-09 21:20:17
71,90,purchase,2025-01-09 13:09:25
963,173,view,2025-01-08 09:13:13
925,81,view,2025-01-16 00:39:11
236,221,add_to_cart,2025-01-07 22:11:45
245,13,purchase,2025-01-09 03:19:44
261,388,purchase,2025-01-14 13:57:38
367,104,add_to_cart,2025-01-17 18:05:17
752,142,view,2025-01-02 17:05:49
852,29,add_to_cart,2025-01-11 05:07:35
896,220,view,2025-01-09 08:54:21
917,309,purchase,2025-01-12 04:07:26
492,134,purchase,2025-01-19 19:04:27
653,1,add_to_cart,2025-01-18 23:40:37
54,457,purchase,2025-01-15 20:42:04
524,29,purchase,2025-01-01 01:02:07
924,110,add_to_cart,2025-01-04 12:23:10
250,293,add_to_cart,2025-01-15 22:17:57
579,28,view,2025-01-14 03:20:47
508,255,purchase,2025-01-17 10:08:04
616,372,purchase,2025-01-05 19:21:49
378,229,view,2025-01-17 01:43:05
114,206,add_to_cart,2025-01-04 02:49:44
701,463,view,2025-01-10 12:45:36
105,390,purchase,2025-01-17 07:49:24
358,90,add_to_cart,2025-01-01 16:49:16
708,390,view,2025-01-19 01:05:59
688,414,view,2025-01-14 12:39:53
458,473,add_to_cart,2025-01-10 08:23:20
138,131,view,2025-01-19 18:01:56
240,26,purchase,2025-01-02 04:30:39
12,302,add_to_cart,2025-01-08 18:05:58
335,114,view,2025-01-18 14:29:15
284,470,view,2025-01-09 04:44:34
478,210,purchase,2025-01-14 14:21:07
650,247,add_to_cart,2025-01-06 11:39:27
749,488,add_to_cart,2025-01-08 10:20:50
470,431,add_to_cart,2025-01-14 20:47:56
379,478,view,2025-01-01 17:08:42
399,69,purchase,2025-01-15 22:56:02
639,281,view,2025-01-18 05:01:13
101,188,view,2025-01-03 06:48:28
428,195,add_to_cart,2025-01-12 06:22:00
276,445,purchase,2025-01-19 21:46:59
701,11,add_to_cart,2025-01-15 18:37:42
270,342,view,2025-01-05 00:51:02
702,337,view,2025-01-05 08:44:08
370,276,view,2025-01-02 01:00:57
591,212,purchase,2025-01-12 03:36:32
668,249,purchase,2025-01-13 19:25:30
404,171,purchase,2025-01-02 17:20:40
430,84,view,2025-01-18 02:11:49
207,433,view,2025-01-14 07:27:20
175,285,add_to_cart,2025-01-13 20:35:50
93,497,add_to_cart,2025-01-09 18:01:18
102,280,purchase,2025-01-04 13:59:19
376,253,add_to_cart,2025-01-15 22:35:21
485,488,add_to_cart,2025-01-09 21:32:47
770,291,add_to_cart,2025-01-06 20:03:42
441,261,add_to_cart,2025-01-08 04:30:43
280,218,view,2025-01-13 11:37:58
43,145,add_to_cart,2025-01-13 00:59:08
153,492,add_to_cart,2025-01-11 16:42:16
149,450,purchase,2025-01-11 07:45:42
163,14,add_to_cart,2025-01-03 19:27:26
629,246,add_to_cart,2025-01-02 12:20:41
142,380,view,2025-01-13 21:29:46
134,20,purchase,2025-01-20 13:16:10
488,65,view,2025-01-10 06:36:49
397,285,view,2025-01-17 14:06:51
63,404,view,2025-01-01 08:55:30
240,312,add_to_cart,2025-01-05 16:14:42
629,89,add_to_cart,2025-01-13 22:34:41
749,31,view,2025-01-10 13:59:31
536,176,add_to_cart,2025-01-16 02:19:59
548,9,purchase,2025-01-18 16:45:04
12,230,purchase,2025-01-13 11:15:52
677,350,view,2025-01-10 10:08:15
117,53,view,2025-01-18 12:06:18
494,108,view,2025-01-04 10:58:40
907,142,add_to_cart,2025-01-01 03:17:51
225,86,view,2025-01-14 23:58:44
573,454,view,2025-01-09 21:40:54
633,333,purchase,2025-01-15 17:17:59
360,347,view,2025-01-13 09:59:25
335,247,view,2025-01-08 12:22:52
74,14,view,2025-01-14 09:01:30
339,433,purchase,2025-01-17 03:39:04
978,367,view,2025-01-13 15:55:01
739,166,purchase,2025-01-09 11:53:56
968,29,add_to_cart,2025-01-06 05:15:19
539,373,view,2025-01-12 19:48:18
109,472,view,2025-01-16 04:53:03
854,232,view,2025-01-02 23:13:27
170,285,view,2025-01-19 08:36:56
759,196,purchase,2025-01-05 12:21:57
941,270,purchase,2025-01-14 12:31:02
714,440,view,2025-01-19 03:02:25
772,397,add_to_cart,2025-01-14 07:32:34
80,383,purchase,2025-01-02 16:07:07
819,261,purchase,2025-01-07 14:38:04
780,10,purchase,2025-01-02 09:09:48
274,461,add_to_cart,2025-01-11 18:26:39
158,282,add_to_cart,2025-01-19 02:42:18
471,402,purchase,2025-01-14 14:37:32
87,101,purchase,2025-01-13 12:39:59
303,240,view,2025-01-06 08:28:35
243,435,purchase,2025-01-17 04:06:26
803,480,purchase,2025-01-18 14:13:33
934,427,view,2025-01-13 09:02:37
702,412,add_to_cart,2025-01-12 13:19:39
378,26,add_to_cart,2025-01-10 00:05:15
970,494,add_to_cart,2025-01-09 01:56:53
437,278,add_to_cart,2025-01-15 20:44:47
428,159,add_to_cart,2025-01-12 01:58:37
644,376,view,2025-01-19 20:50:12
255,396,view,2025-01-15 00:59:47
191,222,view,2025-01-02 12:39:47
811,218,purchase,2025-01-03 08:55:59
600,362,purchase,2025-01-17 08:17:52
845,446,view,2025-01-12 21:20:05
180,62,view,2025-01-07 12:23:22
760,263,purchase,2025-01-07 22:21:17
69,455,purchase,2025-01-01 04:50:19
126,204,add_to_cart,2025-01-20 15:41:19
464,422,view,2025-01-14 05:43:48
787,287,view,2025-01-09 02:52:27
246,380,purchase,2025-01-05 17:40:16
700,468,purchase,2025-01-03 04:26:23
558,345,add_to_cart,2025-01-04 16:57:05
349,318,purchase,2025-01-06 11:47:44
442,158,purchase,2025-01-08 22:51:22
297,399,purchase,2025-01-04 04:48:50
47,403,purchase,2025-01-15 23:40:26
682,16,view,2025-01-01 05:58:19
85,252,purchase,2025-01-04 20:02:00
864,255,purchase,2025-01-13 04:38:08
413,282,add_to_cart,2025-01-03 03:41:52
535,332,purchase,2025-01-10 10:41:36
500,49,add_to_cart,2025-01-17 08:28:13
706,256,add_to_cart,2025-01-12 01:32:54
77,461,purchase,2025-01-16 13:54:05
791,343,add_to_cart,2025-01-01 07:35:09
667,18,view,2025-01-02 16:19:16
249,322,purchase,2025-01-03 07:57:22
848,452,add_to_cart,2025-01-13 00:26:40
257,432,purchase,2025-01-12 07:52:52
230,386,view,2025-01-10 06:59:01
819,392,purchase,2025-01-03 07:36:18
486,221,view,2025-01-09 08:46:25
927,422,purchase,2025-01-19 18:14:48
149,276,view,2025-01-04 10:53:43
646,125,purchase,2025-01-12 18:06:10
164,49,purchase,2025-01-14 00:44:54
886,212,purchase,2025-01-18 02:05:59
23,497,purchase,2025-01-12 09:27:59
752,36,add_to_cart,2025-01-09 06:23:34
194,331,add_to_cart,2025-01-02 22:20:20
144,355,view,2025-01-08 09:47:30
591,172,purchase,2025-01-15 05:33:34
196,285,add_to_cart,2025-01-11 19:16:31
762,71,view,2025-01-08 22:16:43
76,126,add_to_cart,2025-01-12 21:43:25
864,103,purchase,2025-01-13 00:35:50
750,205,view,2025-01-02 15:28:30
43,165,view,2025-01-07 21:40:29
51,62,view,2025-01-13 16:09:13
703,393,add_to_cart,2025-01-17 13:45:25
580,91,view,2025-01-04 21:06:31
469,247,add_to_cart,2025-01-03 20:15:05
273,246,view,2025-01-07 19:39:47
